FOODNAME,good,sad,tired,stress
스윗피스 오리진L,0,0,1,0
스윗피스 골드L,0,0,1,0
스윗피스 크림치즈L,0,0,1,0
스윗피스 치즈캡L,0,0,1,0
로맨틱콤보 해쉬브라운R,0,0,1,0
로맨틱콤보 에그타르트R,0,0,1,0
로맨틱콤보 오리진R,0,0,1,0
로맨틱콤보 골드R,0,0,1,0
로맨틱콤보 크림치즈R,0,0,1,0
로맨틱콤보 치즈캡R,0,0,1,0
로맨틱콤보 해쉬브라운L,0,0,1,0
로맨틱콤보 에그타르트L,0,0,1,0
로맨틱콤보 오리진L,0,0,1,0
로맨틱콤보 골드L,0,0,1,0
로맨틱콤보 크림치즈L,0,0,1,0
로맨틱콤보 치즈캡L,0,0,1,0
포테이토 해쉬브라운R,0,0,1,0
포테이토 에그타르트R,0,0,1,0
포테이토 골드R,0,0,1,0
포테이토 크림치즈R,0,0,1,0
포테이토 해쉬브라운L,0,0,1,0
포테이토 에그타르트L,0,0,1,0
포테이토 골드L,0,0,1,0
포테이토 크림치즈L,0,0,1,0
쉬림프 해쉬브라운R,0,0,1,0
쉬림프 에그타르트R,0,0,1,0
쉬림프 오리진R,0,0,1,0
쉬림프 골드R,0,0,1,0
쉬림프 크림치즈R,0,0,1,0
쉬림프 치즈캡R,0,0,1,0
쉬림프 해쉬브라운L,0,0,1,0
쉬림프 에그타르트L,0,0,1,0
쉬림프 오리진L,0,0,1,0
쉬림프 골드L,0,0,1,0
쉬림프 크림치즈L,0,0,1,0
쉬림프 치즈캡L,0,0,1,0
하프앤하프 해쉬브라운R,0,0,1,0
하프앤하프 에그타르트R,0,0,1,0
하프앤하프 골드R,0,0,1,0
하프앤하프 크림치즈R,0,0,1,0
하프앤하프 해쉬브라운L,0,0,1,0
하프앤하프 에그타르트L,0,0,1,0
하프앤하프 골드L,0,0,1,0
하프앤하프 크림치즈L,0,0,1,0
풀드포크 오리진R,0,0,1,0
풀드포크 오리진L,0,0,1,0
칠리치킨 오리진R,0,0,1,0
칠리치킨 오리진L,0,0,1,0
올댓미트 오리진R,0,0,1,0
올댓미트 오리진L,0,0,1,0
트러플머쉬룸 오리진R,0,0,1,0
트러플머쉬룸 오리진L,0,0,1,0
부라타치즈 오리진R,0,0,1,0
부라타치즈 오리진L,0,0,1,0
찰떡단고감 노엣지R,0,0,1,0
찰떡단고감 노엣지L,0,0,1,0
핫앤핫 노엣지R,0,0,1,1
핫앤핫 노엣지L,0,0,1,1
불고기 오리진R,0,0,1,0
불고기 치즈캡R,0,0,1,0
불고기 오리진L,0,0,1,0
불고기 치즈캡L,0,0,1,0
슈퍼콤보 오리진R,0,0,1,0
슈퍼콤보 패스츄리,0,0,1,0
슈퍼콤보 치즈캡R,0,0,1,0
슈퍼콤보 오리진L,0,0,1,0
슈퍼콤보 치즈캡L,0,0,1,0
포테이토피자 오리진R,0,0,1,0
포테이토피자 패스츄리,0,0,1,0
포테이토피자 치즈캡R,0,0,1,0
포테이토피자 오리진L,0,0,1,0
포테이토피자 치즈캡L,0,0,1,0
치즈스페셜 오리진R,0,0,1,0
치즈스페셜 패스츄리,0,0,1,0
치즈스페셜 치즈캡R,0,0,1,0
치즈스페셜 오리진L,0,0,1,0
치즈스페셜 치즈캡L,0,0,1,0
시카고딥 노엣지R,0,0,1,0
시카고딥 노엣지L,0,0,1,0
페퍼로니 플러스 오리진R,0,0,1,0
페퍼로니 플러스 치즈캡R,0,0,1,0
페퍼로니 플러스 오리진L,0,0,1,0
페퍼로니 플러스 치즈캡L,0,0,1,0
하와이안스페셜 오리진R,0,0,1,0
하와이안스페셜 치즈캡R,0,0,1,0
하와이안스페셜 오리진L,0,0,1,0
하와이안스페셜 치즈캡L,0,0,1,0
트러플베지테리안 오리진R,0,0,1,0
트러플베지테리안 치즈캡R,0,0,1,0
트러플베지테리안 오리진L,0,0,1,0
트러플베지테리안 치즈캡L,0,0,1,0
고르곤졸라R,0,0,1,0
고르곤졸라L,0,0,1,0
불고기샌드,0,0,0,0
쉬골샌드,0,0,0,0
포골샌드,0,0,0,0
치즈추가 샌드,0,0,0,0
홈샐바,0,0,0,0
홈샐바세트,0,0,0,0
핫오븐치킨,1,0,1,1
핫하프치킨,1,0,0,1
바비큐폭립,1,1,0,0
The 오븐치킨,1,0,1,0
하프치킨 오븐치킨 반마리,1,0,0,0
BBQ갈비라이스,0,0,1,0
베이컨 크림리조또,0,0,0,0
오븐치즈 베이컨 크림스파게티,0,0,0,0
오븐치즈 미트 스파게티,0,0,0,0
쉬림프 까르보나라,0,0,0,0
스파이시 포테이토,0,0,0,0
베이크윙 4ea,1,0,0,0
베이크윙 8ea,1,0,0,0
핫윙 4ea,1,0,0,1
핫윙 8ea,1,0,0,1
크리스피 텐더치킨 4ea,1,0,0,0
크리스피 텐더치킨 8ea,1,0,0,0
어니언링,0,0,0,0
케이준치킨샐러드,0,0,0,0
홈샐러드 하절기,0,0,0,0
홈샐러드 동절기,0,0,0,0
4구 샐러드,0,0,0,0
1회용 피클,0,0,0,0
1회용 갈릭디핑소스,0,0,0,0
허니머스타드소스,0,0,0,0
눈꽃치즈피자 L,0,0,1,0
눈꽃치즈피자 R,0,0,1,0
눈꽃치즈피자 씬,0,0,1,0
불금피자 L,0,0,1,0
불금피자 R,0,0,1,0
불금피자 씬,0,0,1,0
갈릭쉬림프 L,0,0,1,0
갈릭쉬림프 R,0,0,1,0
갈릭쉬림프 씬,0,0,1,0
베이컨체다 L,0,0,1,0
베이컨체다 R,0,0,1,0
베이컨체다 씬,0,0,1,0
핫치킨 L,0,0,1,1
핫치킨 R,0,0,1,1
핫치킨 씬,0,0,1,1
맵피자 L,0,0,1,0
맵피자 R,0,0,1,0
달피자 L,0,0,1,0
달피자 R,0,0,1,0
리얼고구마 L,0,0,1,0
리얼고구마 R,0,0,1,0
리얼고구마 씬,0,0,1,0
크림치즈포테이토 L,0,0,1,0
크림치즈포테이토 R,0,0,1,0
크림치즈포테이토 씬,0,0,1,0
마불피자 L,0,0,1,0
마불피자 R,0,0,1,0
마불피자 씬,0,0,1,0
울트라콤비네이션 L,0,0,1,0
울트라콤비네이션 R,0,0,1,0
울트라콤비네이션 씬,0,0,1,0
신세개피자 L,0,0,1,0
신세개피자 R,0,0,1,0
신세개피자 씬,0,0,1,0
신세개피자2 L,0,0,1,0
신세개피자2 R,0,0,1,0
신세개피자2 씬,0,0,1,0
수퍼수프림 L,0,0,1,0
수퍼수프림 씬,0,0,1,0
고구마 L,0,0,1,0
고구마 씬,0,0,1,0
불고기 L,0,0,1,0
불고기 씬,0,0,1,0
페퍼로니 L,0,0,1,0
페퍼로니 씬,0,0,1,0
치즈 L,0,0,1,0
치즈 씬,0,0,1,0
핫바비큐 L,0,0,1,1
핫바비큐 R,0,0,1,1
핫바비큐 씬,0,0,1,1
씨푸드 L,0,0,1,0
씨푸드 R,0,0,1,0
씨푸드 씬,0,0,1,0
포테이토베이컨 L,0,0,1,0
포테이토베이컨 R,0,0,1,0
포테이토베이컨 씬,0,0,1,0
파스트라미 L,0,0,1,0
파스트라미 R,0,0,1,0
파스트라미 씬,0,0,1,0
맵고달고 L,0,0,1,0
맵고달고 R,0,0,1,0
맵고달고 씬,0,0,1,0
국물떡볶이,0,0,1,0
치즈스파게티,0,0,0,0
베이크윙봉,1,0,0,0
달콤닭강정,1,0,0,0
치즈 프라이,0,0,0,0
새우링,0,1,0,0
새우리조또,0,0,0,0
낙지리조또,0,0,0,0
치킨텐더,1,0,0,0
콘버터,0,0,0,0
치즈크러스트,0,0,1,0
고구마 크러스트,0,0,1,0
크림치즈 크러스트,0,0,1,0
전주불백피자R,0,0,1,0
전주불백피자L,1,0,1,0
꿈을피자R,0,0,1,0
꿈을피자L,0,0,1,0
부산피자R,0,0,1,0
부산피자L,0,0,1,0
쉬림프&핫치킨골드피자R,0,0,1,1
쉬림프&핫치킨골드피자L,0,0,1,1
단호박골드피자R,0,0,1,0
단호박골드피자L,0,0,1,0
어깨피자R,0,0,1,0
어깨피자L,0,0,1,0
단호박피자R,0,0,1,0
단호박피자L,0,0,1,0
콤비네이션피자R,0,0,1,0
콤비네이션피자L,0,0,1,0
더너피자 바베킹R,0,0,1,0
더너피자 바베킹L,0,0,1,0
웃음꽃피자R,0,0,1,0
웃음꽃피자L,0,0,1,0
고구마골드피자R,0,0,1,0
고구마골드피자L,0,0,1,0
목동피자R,0,0,1,0
목동피자L,0,0,1,0
포테이토피자R,0,0,1,0
포테이토피자L,0,0,1,0
베이컨체다치즈피자R,0,0,1,0
베이컨체다치즈피자L,0,0,1,0
불고기피자R,0,0,1,0
불고기피자L,0,0,1,0
야채피자R,0,0,1,0
야채피자L,0,0,1,0
하와이안피자R,0,0,1,0
하와이안피자L,0,0,1,0
페페로니피자R,0,0,1,0
페페로니피자L,0,0,1,0
치즈피자R,0,0,1,0
치즈피자L,0,0,1,0
고구마피자R,0,0,1,0
고구마피자L,0,0,1,0
핫&스파이시치킨피자R,0,0,1,1
핫&스파이시치킨피자L,0,0,1,1
콰트로포르마지오R,0,0,1,0
콰트로포르마지오L,0,0,1,0
쉬림프&안심골드피자R,0,0,1,0
쉬림프&안심골드피자L,0,0,1,0
슈크림치즈스틱,0,0,0,0
로제치즈오븐스파게티,0,0,0,0
치즈볼&바게트스틱,0,0,0,0
바게트스틱,0,0,0,0
콘치즈그라탕 L,0,0,0,0
콘치즈그라탕 R,0,0,0,0
버팔로윙 4조각,1,0,0,0
버팔로윙 10조각,1,0,0,0
단호박+고구마샐러드,0,0,0,0
치즈오븐스파게티,0,0,0,0
까르보나라스파게티,0,0,0,0
브래드스틱,0,0,0,0
고구마스틱,0,0,0,0
치즈스틱,0,0,0,0
팥치즈반달빵,0,0,0,0
치킨텐더 6조각,1,0,0,0
스노우칠리감자,0,0,0,0
한턱 쏘시지L,0,0,1,0
한턱 쏘시지M,0,0,1,0
관자네 온 새우L,0,0,1,0
관자네 온 새우M,0,0,1,0
골드랑군L,0,0,1,0
골드랑군M,0,0,1,0
쓰리고L,0,0,1,0
쓰리고M,0,0,1,0
코코쉬림프L,0,0,1,0
코코쉬림프M,0,0,1,0
모모스테이키L,0,0,1,0
모모스테이키M,0,0,1,0
맵뜨락L,0,0,1,0
맵뜨락M,0,0,1,0
비포 비프앤포크L,0,0,1,0
비포 비프앤포크M,0,0,1,0
토핑들의 수다L,0,0,1,0
토핑들의 수다M,0,0,1,0
웨스틴콤보더블L,0,0,1,0
웨스틴콤보더블M,0,0,1,0
리치킨BBQ L,0,0,1,0
리치킨BBQ M,0,0,1,0
스파이시쉬림프L,0,0,1,0
스파이시쉬림프M,0,0,1,0
베이컨포테이토L,0,0,1,0
베이컨포테이토M,0,0,1,0
콰트로L,0,0,1,0
콰트로M,0,0,1,0
차슈 불갈비L,0,0,1,0
차슈 불갈비M,0,0,1,0
슈프림콤비L,0,0,1,0
슈프림콤비M,0,0,1,0
불고기L,0,0,1,0
불고기M,0,0,1,0
스윗고구마L,0,0,1,0
스윗고구마M,0,0,1,0
멜팅치즈L,0,0,1,0
멜팅치즈M,0,0,1,0
웨지포테이토L,0,0,1,0
웨지포테이토M,0,0,1,0
넌필수있어L,0,0,1,0
베이컨의꿈L,0,0,1,0
걱정말아요허니L,0,0,1,0
스파이시쉬림프 크러스트 L,0,0,1,0
스파이시쉬림프 크러스트 M,0,0,1,0
베이컨포테이토 바이트 L,0,0,1,0
베이컨포테이토 바이트 M,0,0,1,0
웨지포테이토 소보로 L,0,0,1,0
웨지포테이토 소보로 M,0,0,1,0
불고기 크러스트L,0,0,1,0
불고기 크러스트M,0,0,1,0
차슈 바이트L,0,0,1,0
차슈 바이트M,0,0,1,0
페페로니 소보로L,0,0,1,0
페페로니 소보로M,0,0,1,0
스윗고구마 골드L,0,0,1,0
스윗고구마 골드M,0,0,1,0
치즈국물떡볶이,1,0,1,0
모둠튀김,0,0,0,0
고구마 튀김 5pcs,0,0,0,0
순살치킨,1,0,0,0
새우링 10pcs,0,1,0,0
모짜렐라오븐파스타,0,0,0,0
오븐구이치킨,1,0,0,0
코코쉬림프 8pcs,0,1,0,0
플로리다랑군 7pcs,0,0,0,0
버팔로스틱 핫윙 7pcs,1,0,0,1
치킨텐더 7pcs,1,0,0,0
치즈스틱 7pcs,0,0,0,0
베이컨크림파스타,0,0,0,0
불갈비파스타,0,0,0,0
미트소스파스타,0,0,0,0
피클모듬세트,0,0,0,0
치포틀소스,0,0,0,0
살사소스,0,0,0,0
까망베르소스,0,0,0,0
머스타드소스,0,0,0,0
꿀 자몽,0,0,0,1
허니 레몬,0,0,0,1
복숭아,0,0,0,1
블루베리 솔베,0,0,0,1
망고 솔베,0,0,0,1
딸기 솔베,0,0,0,1
블루베리 라떼,0,0,0,1
망고 라떼,0,0,0,1
딸기 라떼,0,0,0,1
바나나 품은 헤이즐넛 초코렛,0,0,0,1
바나나 속 초코칩,0,0,0,1
헤이즐넛 초코렛,0,0,0,1
바나나,0,0,0,1
카페 모카,0,0,0,1
민트 초코,0,0,0,1
바닐라 빈,0,0,0,1
솔티드 카라멜,0,0,0,1
바닐라,0,0,0,1
카라멜,0,0,0,1
마스카포네치즈,0,0,0,1
그린티,0,0,0,1
피넛버터 & 젤리,0,0,0,1
스트라치아텔라,0,0,0,1
그린티 티라미수,0,0,0,1
티라미수,0,0,0,1
쿠키 & 크림,0,0,0,1
초코렛,0,0,0,1
땅콩 바나나,0,0,0,1
솜사탕,0,0,0,1
다크초코렛,0,0,0,1
리코타,0,0,0,1
크리미 요거트,0,0,0,1
요거트,0,0,0,1
화이트 초코렛+레인보우 토핑콘,0,0,0,1
다크 초코렛+오레오 토핑콘,0,0,0,1
플레인 와플콘,0,0,0,1
레드 포레스트,0,0,0,1
더블 초코 바나나,0,0,0,1
망고 요거트,0,0,0,1
솔티드 카초멜리아,0,0,0,1
카초멜리아,0,0,0,1
딸기 요거트,0,0,0,1
블루베리 요거트,0,0,0,1
케냐 니에리,0,0,0,1
에티오피아 게라,0,0,0,1
브라질 만티게이라 BSCA,0,0,0,1
과테말라 누에보 오리엔테,0,0,0,1
더치 블랙   에티오피아 예가체프,0,0,0,1
더치 블랙   케냐AA,0,0,0,1
더치 오션,0,0,0,1
더치 썬셋,0,0,0,1
에스프레소 블랙 N2,0,0,0,1
돌체 카푸치노 N2,0,0,0,1
에스프레소,0,0,0,1
에스프레소 마끼아또,0,0,0,1
에스프레소 콘파냐,0,0,0,1
아메리카노,0,0,0,1
카페라떼,0,0,0,1
바닐라 카페라떼,0,0,0,1
카라멜 카페라떼,0,0,0,1
헤이즐넛 카페라떼,0,0,0,1
카푸치노,0,0,0,1
카페모카,0,0,0,1
화이트모카,0,0,0,1
민트모카,0,0,0,1
카라멜마끼아또,0,0,0,1
아이스 아메리카노,0,0,0,1
아이스 카페라떼,0,0,0,1
아이스 바닐라 카페라떼,0,0,0,1
아이스 헤이즐넛 카페라떼,0,0,0,1
아이스 카푸치노,0,0,0,1
아이스 카페모카,0,0,0,1
아이스 화이트모카,0,0,0,1
아이스 민트모카,0,0,0,1
아이스 카라멜마끼아또,0,0,0,1
아포가토,0,0,0,1
다크초코 라떼,0,0,0,1
민트 초콜릿 라떼,0,0,0,1
그린티 라떼,0,0,0,1
홍차라떼,0,0,0,1
아이스 다크초코 라떼,0,0,0,1
아이스 민트 초콜릿 라떼,0,0,0,1
아이스 고구마 라떼,0,0,0,1
아이스 그린티 라떼,0,0,0,1
아이스 홍차 라떼,0,0,0,1
레몬 아이스티,0,0,0,1
복숭아 아이스티,0,0,0,1
레몬티,0,0,0,1
아이스 레몬티,0,0,0,1
허브티,0,0,0,1
아이스 허브티,0,0,0,1
아이스 홍차,0,0,0,1
아이스 녹차,0,0,0,1
딸기주스,0,0,0,1
토마토 주스,0,0,0,1
키위주스,0,0,0,1
베리&바나나 주스,0,0,0,1
스위티 파이,0,0,0,1
마이 몽키,0,0,0,1
러브 미,0,0,0,1
레몬에이드,0,0,0,1
오렌지에이드,0,0,0,1
자몽에이드,0,0,0,1
젤라또 쉐이크,0,0,0,1
플레인 요거트 스무디,0,0,0,1
딸기 요거트 스무디,0,0,0,1
블루베리 요거트 스무디,0,0,0,1
아이스 모카 블렌디모,0,0,0,1
아이스 카라멜 블렌디모,0,0,0,1
아이스 그린티 블렌디모,0,0,0,1
아이스 초콜릿 블렌디모,0,0,0,1
아이스 민트초코칩 블렌디모,0,0,0,1
아이스 민트모카 블렌디모,0,0,0,1
플레인 / 어니언 / 블루베리 베이글,0,0,0,0
치즈 / 초코칩 / 블루베리 머핀,0,0,0,1
플레인 에그디쉬,0,0,0,0
블루베리 에그디쉬,0,0,0,0
이탈리안 에그디쉬,0,0,0,0
갈릭 치즈 부기브레드,0,0,0,0
토마토 치즈 부기브레드,0,0,0,0
허니브레드,0,0,0,0
젤라또 브레드,0,0,0,0
크로크무슈,0,0,0,0
베이컨 치즈 팟파이,0,0,0,0
치킨 팟파이,0,0,0,0
불고기 브리또,0,0,0,0
핫칠리치킨 브리또,0,0,0,1
쿠키&크림 번버거,0,0,0,0
티라미수 번버거,0,0,0,0
쿠키&크림 번버거 + 아메리카노 SET,0,0,0,0
티라미수 번버거 + 아메리카노 SET,0,0,0,0
수플레 치즈케잌,0,0,0,1
티라미수 케잌,0,0,0,1
초코무스 케잌,0,0,0,1
레드벨벳 요거트 롤,0,0,0,1
그린티 롤,0,0,0,1
티라미수 샌디,0,0,0,0
리코타 딸기 샌디,0,0,0,0
쿠키 & 크림 샌디,0,0,0,0
클래식 플레인 와플,0,0,0,0
클래식 블루베리 와플,0,0,0,0
클래식 마롱 와플,0,0,0,0
플레인와플&젤라또,0,0,0,0
블루베리와플&젤라또,0,0,0,0
초코와플&젤라또,0,0,0,0
녹차와플&젤라또,0,0,0,0
까르보나라 젤빙,0,0,0,1
망고 크림젤빙,0,0,0,1
망고젤빙,0,0,0,1
치즈베리 젤빙,0,0,0,1
밀크팥 젤빙,0,0,0,1
딸기젤빙,0,0,0,1
오리지날 팥빙수,1,0,0,1
요거트빙수,1,0,0,1
녹차빙수,0,0,0,1
쿠키&크림빙수,0,0,0,1
망고빙수,0,0,0,1
블루베리치즈빙수,0,0,0,1
못난이찹쌀꽈배기,0,0,0,1
못난이찹쌀팥도넛,0,0,0,1
못난이찹쌀유자도넛,0,0,0,1
못난이찹쌀고구마크림치즈도넛,0,0,0,1
못난이찹쌀핫도그,0,0,0,1
못난이찹쌀모짜렐라치즈핫도그,0,0,0,1
못난이찹쌀모짜렐라치즈도넛,0,0,0,1
코코스페셜호두과자,0,0,0,1
코코스페셜코코너츠,0,0,0,0
선물용 대,0,0,0,1
선물용 중,0,0,0,1
선물용 소,0,0,0,1
미니케이스 럭셔리,0,0,0,1
미니케이스 대,0,0,0,1
미니케이스 소,0,0,0,1
레드컵,0,0,0,1
초코컵,0,0,0,1
프리백,0,0,0,1
간식용11개,0,0,0,1
간식용19개,0,0,0,1
간식용38개,0,0,0,1
단체간식용 호두과자,0,0,0,1
허니땅콩,0,0,0,0
캐슈넛,0,0,0,0
초콜릿 글레이즈드,0,0,0,1
로열 루비 초콜릿 링,0,0,0,1
더블 다크 초콜릿 필드,0,0,0,1
퓨어 화이트 초콜릿 필드,0,0,0,1
크런치 밀크 초콜릿 링,0,0,0,1
크림치즈 필드,0,0,0,1
초콜릿 필드,0,0,0,1
로투스 비스코프 도넛,0,0,0,1
리고 피넛버터 도넛,0,0,0,1
미니 오리지널 글레이즈드,0,0,0,1
초코홀릭,0,0,0,1
초콜릿 아이스드 글레이즈드,0,0,0,1
딸기와플넛,0,0,0,1
초코와플넛,0,0,0,1
카라멜와플넛,0,0,0,1
오리지널 글레이즈드,0,0,0,1
카라멜 아이스드,0,0,0,1
슈거 코티드,0,0,0,1
뉴욕 치즈케익,0,0,0,1
파우더 스트로베리 필드,0,0,0,1
글레이즈드 사워 크림,0,0,0,1
글레이즈드 초콜릿 케익,0,0,0,1
메론 스무디,0,0,0,1
살구자두 스무디,0,0,0,1
밀크티,0,0,0,1
다크 핫 초콜릿,0,0,0,1
망고스무디,0,0,0,1
스트로베리 스무디,0,0,0,1
아메리카노S,0,0,0,1
아메리카노M,0,0,0,1
아이스아메리카노S,0,0,0,1
아이스아메리카노M,0,0,0,1
아이스아메리카노L,0,0,0,1
아이스아메리카노 XL,0,0,0,1
스팀우유,0,0,0,1
우유,0,0,0,1
라떼S,0,0,0,1
라떼M,0,0,0,1
아이스라떼S,0,0,0,1
아이스라떼M,0,0,0,1
아이스라떼L,0,0,0,1
아이스라떼 XL,0,0,0,1
바닐라라떼S,0,0,0,1
바닐라라떼M,0,0,0,1
아이스 바닐라라떼S,0,0,0,1
아이스 바닐라라떼M,0,0,0,1
카푸치노S,0,0,0,1
카푸치노M,0,0,0,1
아이스 카푸치노S,0,0,0,1
아이스 카푸치노M,0,0,0,1
모카S,0,0,0,1
모카M,0,0,0,1
아이스모카S,0,0,0,1
아이스모카M,0,0,0,1
드립커피S,0,0,0,1
드립커피M,0,0,0,1
아이스드립커피S,0,0,0,1
아이스드립커피M,0,0,0,1
아이스드립커피L,0,0,0,1
아이스드립커피XL,0,0,0,1
카라멜 마끼아또S,0,0,0,1
카라멜 마끼아또M,0,0,0,1
순수우유 딸기 쉐이크,0,0,0,1
순수우유 쉐이크,0,0,0,1
순수우유 소프트콘,0,0,0,1
순수우유 초코콘,0,0,0,1
쿠앤크 쉐이크,0,0,0,1
크리스피 아이스크림 콘,0,0,0,1
스트로베리 쉐이크,0,0,0,1
밀크쉐이크,0,0,0,1
바삭 콘 라떼,0,0,0,1
바삭 콘 프라페,0,0,0,1
피넛 버터 라떼,0,0,0,1
피넛 버터 초코 라떼,0,0,0,1
피넛 버터 카페 라떼,0,0,0,1
피넛 버터 프라페,0,0,0,1
피넛 버터 초코 프라페,0,0,0,1
피넛 버터 카페 프라페,0,0,0,1
바닐라 라떼,0,0,0,1
아이스 바닐라 라떼,0,0,0,1
카라멜 마끼아또,0,0,0,1
아이스 카라멜 마끼아또,0,0,0,1
민트모카 라떼,0,0,0,1
아이스 민트모카 라떼,0,0,0,1
콜드브루,0,0,0,1
콜드브루 라떼,0,0,0,1
콜드브루 마끼아또,0,0,0,1
니트로 콜드브루,0,0,0,1
메론 치즈 프라페,0,0,0,1
요거트 요프치노,0,0,0,1
모카 요프치노,0,0,0,1
쿠앤크 요프치노,0,0,0,1
민트초코칩 요프치노,0,0,0,1
코코넛 카페 요프치노,0,0,0,1
순수 치즈 프라페,0,0,0,1
그린티 치즈 프라페,0,0,0,1
스트로베리 치즈프라페,0,0,0,1
블루베리 치즈프라페,0,0,0,1
화이트 핫초코,0,0,0,1
핫초코,0,0,0,1
초코 라떼,0,0,0,1
아이스 초코라떼,0,0,0,1
밀크티라떼,0,0,0,1
아이스 밀크티라떼,0,0,0,1
고구마 라떼,0,0,0,1
아이스 고구마라떼,0,0,0,1
블랙빈 라떼,0,0,0,1
아이스 블랙빈 라떼,0,0,0,1
리얼 홍시라떼,0,0,0,1
순수 딸기 우유,0,0,0,1
순수 딸기 바나나 우유,0,0,0,1
순수 망고 바나나 우유,0,0,0,1
자몽 스파클링 에이드,0,0,0,1
오렌지 스파클링 에이드,0,0,0,1
레몬 스파클링 에이드,0,0,0,1
리얼 홍시주스,0,0,0,1
딸기 생과일주스,0,0,0,1
키위 생과일주스,0,0,0,1
바나나 생과일 주스,0,0,0,1
토마토 생과일주스,0,0,0,1
흑당 시나몬 버블티,0,0,0,1
흑당 쇼콜라 버블티,0,0,0,1
흑당 말차 버블티,0,0,0,1
흑당 카페 버블티,0,0,0,1
흑당 홍차 버블티,0,0,0,1
흑당 버블티,0,0,0,1
아이스 상그리아 유자 티,0,0,0,1
상그리아 유자 티,0,0,0,1
아이스 상그리아 티,0,0,0,1
상그리아 티,0,0,0,1
자몽 티,0,0,0,1
유자 티,0,0,0,1
레몬 티,0,0,0,1
페퍼민트,0,0,0,1
베리마테,0,0,0,1
루이보스 레몬프레쉬,0,0,0,1
잉글리쉬 브렉퍼스트,0,0,0,1
캐모마일,0,0,0,1
메리마카롱 초코,0,0,0,1
메리마카롱 딸기,0,0,0,1
메리마카롱 피스타치오,0,0,0,1
메리마카롱 카라멜,0,0,0,1
메리메론,0,0,0,1
메리딸기,0,0,0,1
메리치즈,0,0,0,1
메리초코,0,0,0,1
메리트리,0,0,0,1
메리뉴욕,0,0,0,1
메리망고,0,0,0,1
메리베리,0,0,0,1
플레인 콘,0,0,0,1
플레인 컵,0,0,0,1
스트로베리,0,0,0,1
망고,0,0,0,1
블루베리,0,0,0,1
스트로베리 치즈,0,0,0,1
블루베리 치즈,0,0,0,1
초코슈,0,0,0,1
바닐라슈,0,0,0,1
플레인 요거트 쉐이크,0,0,0,1
딸기 요거트 쉐이크,0,0,0,1
망고 요거트 쉐이크,0,0,0,1
블루베리 요거트 쉐이크,0,0,0,1
메론 요거트 스무디,0,0,0,1
복숭아 요거트 스무디,0,0,0,1
망고 요거트 스무디,0,0,0,1
순수 딸기 요거트,0,0,0,1
순수 딸기 바나나 요거트,0,0,0,1
순수 망고 바나나 요거트,0,0,0,1
슈 앤 딸기 스무디,0,0,0,1
슈 앤 망고 스무디,0,0,0,1
플레인 밀크 아이스크림 콘,0,0,0,1
플레인 밀크 아이스크림 컵,0,0,0,1
티라미수 밀크 아이스크림,0,0,0,1
밀크 아포가토,0,0,0,1
플레인 밀크 쉐이크,0,0,0,1
피넛 밀크 쉐이크,0,0,0,1
쿠키 밀크 쉐이크,0,0,0,1
초콜릿 밀크 쉐이크,0,0,0,1
말차 밀크 프라페,0,0,0,1
블랙빈 밀크프라페,0,0,0,1
오곡 밀크 프라페,0,0,0,1
에스프레소 밀크 프라페,0,0,0,1
망고 마카롱,0,0,0,1
초코 마카롱,0,0,0,1
딸기 마카롱,0,0,0,1
피스타치오 마카롱,0,0,0,1
카라멜 마카롱,0,0,0,1
딸기 생크림 카스테라,0,0,0,1
메론 생크림 카스테라,0,0,0,1
플레인 카스테라,0,0,0,1
콘 어니언 핫도그,0,0,0,1
칠리앤치즈 핫도그,0,0,0,1
쿠앤크 치즈케이크,0,0,0,1
프렌치 초콜릿 케이크,0,0,0,1
마스카포네 티라미수,0,0,0,1
아메리칸 치즈케이크,0,0,0,1
딸기 생크림 오믈렛,0,0,0,1
딸기 초코 생크림 오믈렛,0,0,0,1
초코 생크림 오믈렛,0,0,0,1
순수 요거트 오믈렛,0,0,0,1
청포도 생크림 오믈렛,0,0,0,1
블루베리 생크림 오믈렛,0,0,0,1
생크림 딸기 와플,0,0,0,0
생크림 딸기 망고 와플,0,0,0,0
생크림 망고 와플,0,0,0,0
생크림 와플,0,0,0,0
생크림 딸기 토스트,0,0,0,0
생크림 망고 토스트,0,0,0,0
아이스 바닐라 슈,0,0,0,0
아이스 초코 슈,0,0,0,0
허니볼,0,0,0,0
플레인 베이글,0,0,0,0
